__run_id,__done,model,method,length,topic,execution_time,%cpu_usage,%gpu_usage,%memory_usage,codecarbon__energy_consumed,energy_consumed(J)
run_35_repetition_13,DONE,qwen2:7b,remote,1000,William Shakespeare,15.372546,33.762,0.248,67.112,1.57E-05,5.66E+01
run_39_repetition_28,DONE,mistral:7b,remote,100,Arnold Schwarzenegger,9.873619,6.9,0.518,50.133,5.82E-06,2.10E+01
run_7_repetition_11,DONE,gemma:2b,local,500,Johnny Depp,21.037173,2.992,86.006,59.8,2.45E-05,8.81E+01
run_5_repetition_11,DONE,llama3.1:8b,remote,1000,Lionel Messi,18.688993,4.127,0.221,52.109,2.07E-05,7.44E+01
run_7_repetition_20,DONE,gemma:2b,local,500,Harry Potter,16.544631,3.267,93.39,63.578,1.70E-05,6.14E+01
run_3_repetition_11,DONE,llama3.1:8b,remote,100,Ted Bundy,7.663406,15.9,1.34,63.7,2.09E-06,7.54E+00
run_41_repetition_23,DONE,mistral:7b,remote,1000,List of Marvel Cinematic Universe films,29.859751,2.333,0.337,65.505,2.96E-05,1.06E+02
run_40_repetition_25,DONE,mistral:7b,remote,500,How I Met Your Mother,14.285463,3.014,0.222,60.929,1.33E-05,4.78E+01
run_12_repetition_23,DONE,gemma:7b,local,100,Bill Gates,15.490824,6.137,84.65,84.162,1.57E-05,5.63E+01
run_27_repetition_29,DONE,qwen2:1.5b,remote,100,The Big Bang Theory,7.64619,14.6,0.467,46.9,2.09E-06,7.52E+00
run_7_repetition_17,DONE,gemma:2b,local,500,Ted Bundy,19.884347,2.967,87.881,61.533,2.28E-05,8.20E+01
run_27_repetition_6,DONE,qwen2:1.5b,remote,100,Elon Musk,7.61968,12.7,0.719,48.5,2.10E-06,7.55E+00
run_27_repetition_9,DONE,qwen2:1.5b,remote,100,Steve Jobs,8.747805,8.1,0.666,56.35,3.96E-06,1.42E+01
run_35_repetition_20,DONE,qwen2:7b,remote,1000,World War II,17.565634,5.7,0.211,59.79,1.88E-05,6.75E+01
run_31_repetition_17,DONE,qwen2:7b,local,500,Manchester United F.C.,46.486568,3.342,92.536,73.028,0.0001358856755,489.1884319
run_22_repetition_8,DONE,phi3:3.8b,remote,500,Germany,15.308584,24.675,0.151,51.938,1.54E-05,5.56E+01
run_8_repetition_4,DONE,gemma:2b,local,1000,Miley Cyrus,19.846083,5.592,87.607,59.142,2.27E-05,8.18E+01
run_18_repetition_10,DONE,phi3:3.8b,local,100,Lionel Messi,19.89892,3.392,86.522,75.617,2.28E-05,8.20E+01
run_39_repetition_23,DONE,mistral:7b,remote,100,List of Marvel Cinematic Universe films,18.717069,2.964,0.241,54.355,2.06E-05,7.43E+01
run_19_repetition_14,DONE,phi3:3.8b,local,500,How I Met Your Mother,28.719506,5.78,95.873,76.03,7.38E-05,2.66E+02
run_1_repetition_7,DONE,llama3.1:8b,local,500,Ariana Grande,43.152253,3.067,97.047,72.679,0.0001288874633,463.9948679
run_31_repetition_26,DONE,qwen2:7b,local,500,Keanu Reeves,43.166347,3.364,98.964,73.585,0.0001299807042,467.9305351
run_25_repetition_25,DONE,qwen2:1.5b,local,500,Scarlett Johansson,14.367521,4.914,94,58.229,1.33E-05,4.80E+01
run_30_repetition_10,DONE,qwen2:7b,local,100,Queen Victoria,23.213225,2.607,81.554,71.013,5.45E-05,1.96E+02
run_13_repetition_2,DONE,gemma:7b,local,500,Israel,35.388794,3.012,96.277,77.235,9.23E-05,3.32E+02
run_26_repetition_17,DONE,qwen2:1.5b,local,1000,Tom Brady,20.97017,3.146,96.186,61.769,2.45E-05,8.83E+01
run_37_repetition_13,DONE,mistral:7b,local,500,Muhammad Ali,38.795329,3.083,93.819,74.903,0.0001099837841,395.9416228
run_5_repetition_6,DONE,llama3.1:8b,remote,1000,William Shakespeare,18.703793,2.236,0.224,52.964,2.07E-05,7.46E+01
run_39_repetition_0,DONE,mistral:7b,remote,100,Academy Awards,8.75607,8,0.776,64.5,3.97E-06,1.43E+01
run_30_repetition_20,DONE,qwen2:7b,local,100,Canada,19.905605,2.467,94.82,66.417,2.30E-05,8.27E+01
run_4_repetition_1,DONE,llama3.1:8b,remote,500,Lil Wayne,14.254266,2.143,0.158,52.9,1.32E-05,4.76E+01
run_32_repetition_21,DONE,qwen2:7b,local,1000,Miley Cyrus,57.605671,2.852,93.79,72.561,0.0001802486269,648.8950567
run_34_repetition_11,DONE,qwen2:7b,remote,500,"Princess Margaret, Countess of Snowdon",14.30224,2.329,0.164,65.729,1.33E-05,4.78E+01
run_3_repetition_15,DONE,llama3.1:8b,remote,100,Freddie Mercury,8.706952,8.75,0.685,47.95,3.96E-06,1.42E+01
run_2_repetition_25,DONE,llama3.1:8b,local,1000,Charles Manson,44.241703,3.262,90.512,75.376,0.0001297031209,466.9312352
run_1_repetition_1,DONE,llama3.1:8b,local,500,"Diana, Princess of Wales",47.633826,2.895,91.282,75.365,0.0001368801237,492.7684453
run_21_repetition_29,DONE,phi3:3.8b,remote,100,Jay-Z,8.773225,8.15,0.729,60.3,3.96E-06,1.43E+01
run_0_repetition_13,DONE,llama3.1:8b,local,100,Mila Kunis,18.78548,4.464,63.936,71.418,2.08E-05,7.47E+01
run_21_repetition_19,DONE,phi3:3.8b,remote,100,"Diana, Princess of Wales",8.765729,8.55,0.741,54.6,3.94E-06,1.42E+01
run_23_repetition_12,DONE,phi3:3.8b,remote,1000,Kim Kardashian,15.42448,2.838,0.205,52.7,1.51E-05,5.45E+01
run_32_repetition_29,DONE,qwen2:7b,local,1000,India,53.176816,2.864,94.935,73.35,0.0001626152236,585.4148049
run_13_repetition_18,DONE,gemma:7b,local,500,Charles III,37.616635,3.357,90.65,84.854,0.0001120300841,403.3083029
run_27_repetition_8,DONE,qwen2:1.5b,remote,100,Scarlett Johansson,7.618335,15.9,0.74,75.3,2.10E-06,7.55E+00
run_7_repetition_23,DONE,gemma:2b,local,500,The Big Bang Theory,19.799149,4.158,93.756,63.275,2.26E-05,8.14E+01
run_6_repetition_24,DONE,gemma:2b,local,100,The Big Bang Theory,10.980182,7.875,76.125,62.625,7.71E-06,2.78E+01
run_30_repetition_27,DONE,qwen2:7b,local,100,Abraham Lincoln,19.880315,3.642,71.246,70.375,2.28E-05,8.19E+01
run_2_repetition_28,DONE,llama3.1:8b,local,1000,Leonardo DiCaprio,67.605581,3.171,95.642,76.069,0.0002106817789,758.4544041
run_31_repetition_5,DONE,qwen2:7b,local,500,COVID-19 pandemic,49.808454,3.549,92.817,72.156,0.0001413537814,508.8736132
run_13_repetition_11,DONE,gemma:7b,local,500,Breaking Bad,38.790981,3.266,86.124,85.024,0.0001138129416,409.7265899
run_39_repetition_11,DONE,mistral:7b,remote,100,Elon Musk,9.843027,6.933,0.484,55.767,5.83E-06,2.10E+01
run_27_repetition_15,DONE,qwen2:1.5b,remote,100,Scarlett Johansson,7.629429,12.5,0.891,56,2.10E-06,7.55E+00
run_16_repetition_25,DONE,gemma:7b,remote,500,Selena Gomez,13.223924,4.1,0.253,57.25,1.14E-05,4.10E+01
run_0_repetition_15,DONE,llama3.1:8b,local,100,Freddie Mercury,17.703533,3.9,69.547,74.22,1.89E-05,6.81E+01
run_20_repetition_14,DONE,phi3:3.8b,local,1000,The Beatles,38.749528,3.283,95.942,64.414,0.0001068840816,384.7826939
run_2_repetition_13,DONE,llama3.1:8b,local,1000,Harry Potter,67.581643,2.885,94.647,70.889,0.0002103492838,757.2574215
run_28_repetition_6,DONE,qwen2:1.5b,remote,500,Harry Potter,9.880884,7.2,0.431,56.467,5.82E-06,2.10E+01
run_2_repetition_5,DONE,llama3.1:8b,local,1000,Star Wars,59.780841,2.715,93.422,75.748,0.0001819761818,655.1142545
run_30_repetition_16,DONE,qwen2:7b,local,100,New York City,17.665113,2.95,86.883,72.56,1.89E-05,6.81E+01
run_28_repetition_14,DONE,qwen2:1.5b,remote,500,Vladimir Putin,8.691876,7.3,0.668,55.25,3.96E-06,1.43E+01
run_31_repetition_24,DONE,qwen2:7b,local,500,Brad Pitt,37.672187,2.775,97.535,73.793,0.0001106477554,398.3319195
run_32_repetition_23,DONE,qwen2:7b,local,1000,United Kingdom,50.886128,2.955,91.947,71.828,0.000143626119,517.0540282
run_1_repetition_15,DONE,llama3.1:8b,local,500,Taylor Swift,44.32263,3.709,90.865,75.659,0.0001300546336,468.196681
run_30_repetition_12,DONE,qwen2:7b,local,100,Elvis Presley,19.916156,2.95,77.33,70.883,2.30E-05,8.27E+01
run_3_repetition_16,DONE,llama3.1:8b,remote,100,Kanye West,7.637102,14.8,1.437,53.8,2.09E-06,7.53E+00
run_23_repetition_20,DONE,phi3:3.8b,remote,1000,Tom Brady,16.512192,5.011,0.242,56.733,1.70E-05,6.13E+01
run_5_repetition_8,DONE,llama3.1:8b,remote,1000,Stephen Hawking,19.745624,2.858,0.228,53.175,2.26E-05,8.13E+01
run_34_repetition_2,DONE,qwen2:7b,remote,500,Miley Cyrus,14.293388,8.071,0.295,51.9,1.32E-05,4.76E+01
run_41_repetition_19,DONE,mistral:7b,remote,1000,Titanic,15.45745,2.8,0.194,56.375,1.52E-05,5.45E+01
run_38_repetition_28,DONE,mistral:7b,local,1000,Harry Potter,52.075199,3.415,92.377,70.298,0.0001561768475,562.236651
run_31_repetition_7,DONE,qwen2:7b,local,500,China,40.907723,4.523,91.2,72.426,0.0001514424493,545.1928176
run_15_repetition_13,DONE,gemma:7b,remote,100,Academy Awards,7.599204,14.3,1.089,54.7,2.10E-06,7.55E+00
run_16_repetition_27,DONE,gemma:7b,remote,500,United Kingdom,12.064515,4.64,0.257,57.62,9.51E-06,3.42E+01
run_2_repetition_26,DONE,llama3.1:8b,local,1000,Queen Victoria,72.953157,4.107,96.33,76.09,0.0002287828725,823.6183409
run_29_repetition_21,DONE,qwen2:1.5b,remote,1000,Lionel Messi,9.854819,6.2,0.488,64.567,5.83E-06,2.10E+01
run_34_repetition_22,DONE,qwen2:7b,remote,500,The Beatles,16.453697,11.867,2.75,57.911,1.72E-05,6.19E+01
run_2_repetition_10,DONE,llama3.1:8b,local,1000,"Prince Philip, Duke of Edinburgh",68.478167,6.471,94.383,74.205,0.0002135255434,768.6919564
run_36_repetition_4,DONE,mistral:7b,local,100,The Beatles,18.780412,3.009,73.163,68.118,2.10E-05,7.55E+01
run_1_repetition_19,DONE,llama3.1:8b,local,500,Star Wars,49.818773,3.049,91.45,72.518,0.000140046676,504.1680335
run_13_repetition_6,DONE,gemma:7b,local,500,List of Marvel Cinematic Universe films,54.206723,3.744,94.015,86.107,0.0001659018432,597.2466355
run_7_repetition_26,DONE,gemma:2b,local,500,Barack Obama,20.975552,3.008,95.173,62.438,2.45E-05,8.82E+01
run_37_repetition_29,DONE,mistral:7b,local,500,How I Met Your Mother,41.999406,3.381,91.377,74.55,0.0001233721263,444.1396546
run_16_repetition_21,DONE,gemma:7b,remote,500,Jeffrey Dahmer,13.193562,4,0.235,64,1.14E-05,4.12E+01
run_39_repetition_1,DONE,mistral:7b,remote,100,Abraham Lincoln,9.842105,8.633,0.72,75.767,5.80E-06,2.09E+01
run_27_repetition_2,DONE,qwen2:1.5b,remote,100,Jennifer Aniston,7.623851,16.7,1.394,46.8,2.09E-06,7.54E+00
run_10_repetition_4,DONE,gemma:2b,remote,500,Harry Potter,9.906685,5.867,0.699,74.8,5.83E-06,2.10E+01
run_4_repetition_12,DONE,llama3.1:8b,remote,500,Muhammad Ali,14.210895,3.686,0.219,58.143,1.32E-05,4.75E+01
run_18_repetition_14,DONE,phi3:3.8b,local,100,"Diana, Princess of Wales",14.363372,3.514,86.455,74.8,1.33E-05,4.78E+01
run_14_repetition_1,DONE,gemma:7b,local,1000,Joe Biden,37.694474,2.282,97.412,72.811,0.0001111456615,400.1243812
run_24_repetition_18,DONE,qwen2:1.5b,local,100,Ariana Grande,11.005473,4.625,67.337,54.825,7.69E-06,2.77E+01
run_28_repetition_4,DONE,qwen2:1.5b,remote,500,Japan,9.840022,4.867,0.531,57.833,5.82E-06,2.10E+01
run_26_repetition_8,DONE,qwen2:1.5b,local,1000,France,13.216639,6.183,92.691,61.717,1.14E-05,4.12E+01
run_29_repetition_13,DONE,qwen2:1.5b,remote,1000,Game of Thrones,9.868162,4.567,0.452,58.2,5.82E-06,2.10E+01
run_7_repetition_2,DONE,gemma:2b,local,500,Ted Bundy,19.910436,5.275,86.747,63.542,2.27E-05,8.18E+01
run_8_repetition_24,DONE,gemma:2b,local,1000,Jennifer Aniston,18.727849,3.918,91.375,63.291,2.07E-05,7.43E+01
run_0_repetition_22,DONE,llama3.1:8b,local,100,Winston Churchill,17.672526,3.61,66.36,72.84,1.93E-05,6.93E+01
run_12_repetition_26,DONE,gemma:7b,local,100,Kim Kardashian,17.711955,4.97,56.722,82.44,1.92E-05,6.92E+01
run_15_repetition_29,DONE,gemma:7b,remote,100,Rihanna,8.757426,17.15,0.769,57.65,3.94E-06,1.42E+01
run_7_repetition_9,DONE,gemma:2b,local,500,Elizabeth II,17.686542,3.82,86.11,62.45,1.89E-05,6.80E+01
run_24_repetition_10,DONE,qwen2:1.5b,local,100,Ryan Reynolds,9.901091,7.8,85.273,62.667,5.85E-06,2.11E+01
run_15_repetition_2,DONE,gemma:7b,remote,100,Lady Gaga,7.625231,17.1,0.726,54.3,2.12E-06,7.64E+00
run_6_repetition_29,DONE,gemma:2b,local,100,Elon Musk,6.561151,9.15,61.903,65.95,3.99E-06,1.44E+01
run_38_repetition_21,DONE,mistral:7b,local,1000,New York City,43.152737,2.976,90.755,68.206,0.0001252931895,451.0554821
run_30_repetition_17,DONE,qwen2:7b,local,100,The Walking Dead (TV series),22.168271,2.743,79.253,71.7,5.21E-05,1.88E+02
run_32_repetition_14,DONE,qwen2:7b,local,1000,Johnny Depp,59.762323,3.406,94.304,73.042,0.000184531162,664.3121834
run_20_repetition_0,DONE,phi3:3.8b,local,1000,Selena Gomez,35.384852,3.192,94.162,67.388,8.48E-05,3.05E+02
run_8_repetition_10,DONE,gemma:2b,local,1000,Angelina Jolie,18.750661,3.336,85.824,61.445,2.09E-05,7.52E+01
run_36_repetition_21,DONE,mistral:7b,local,100,Tom Cruise,20.854799,3.2,76.785,73.423,2.49E-05,8.96E+01
run_17_repetition_23,DONE,gemma:7b,remote,1000,Harry Potter,15.327381,3.062,0.161,63.925,1.51E-05,5.45E+01
run_6_repetition_3,DONE,gemma:2b,local,100,Will Smith,12.151412,6.2,61.679,62.68,9.56E-06,3.44E+01
run_20_repetition_19,DONE,phi3:3.8b,local,1000,Chernobyl disaster,56.449033,3.789,95.572,75.762,0.0001589440825,572.1986971
run_30_repetition_1,DONE,qwen2:7b,local,100,Will Smith,19.862189,2.492,81.587,71.608,2.29E-05,8.23E+01
run_21_repetition_15,DONE,phi3:3.8b,remote,100,Taylor Swift,8.732244,8,0.764,52.75,3.96E-06,1.43E+01
run_3_repetition_12,DONE,llama3.1:8b,remote,100,Jeffrey Dahmer,8.702118,8.2,0.725,52.65,4.01E-06,1.44E+01
run_33_repetition_15,DONE,qwen2:7b,remote,100,Tom Cruise,9.876529,6.633,0.457,46.667,5.81E-06,2.09E+01
run_36_repetition_27,DONE,mistral:7b,local,100,"Diana, Princess of Wales",16.566705,3.8,70.368,69.522,1.73E-05,6.24E+01
run_38_repetition_12,DONE,mistral:7b,local,1000,United Kingdom,43.218447,7.312,99.223,75.733,0.0001277959018,460.0652463
run_13_repetition_14,DONE,gemma:7b,local,500,How I Met Your Mother,38.792467,2.766,91.946,85.597,0.0001144044843,411.8561435
run_0_repetition_4,DONE,llama3.1:8b,local,100,"Diana, Princess of Wales",17.564372,4,64.461,72.06,1.92E-05,6.92E+01
run_19_repetition_3,DONE,phi3:3.8b,local,500,Academy Awards,35.394355,2.923,96.615,71.981,8.50E-05,3.06E+02
run_27_repetition_26,DONE,qwen2:1.5b,remote,100,Tupac Shakur,7.646189,14.8,0.688,55.3,2.11E-06,7.58E+00
run_26_repetition_4,DONE,qwen2:1.5b,local,1000,Harry Potter,15.487168,3.7,90.151,61.65,1.52E-05,5.47E+01
run_1_repetition_24,DONE,llama3.1:8b,local,500,Steve Jobs,43.161474,3.727,90.661,72.17,0.0001288947498,464.0210993
run_7_repetition_14,DONE,gemma:2b,local,500,Star Wars,17.729546,3.39,90.677,56.15,1.89E-05,6.80E+01
run_25_repetition_5,DONE,qwen2:1.5b,local,500,Nicki Minaj,15.565251,4.188,92.75,63.038,1.52E-05,5.48E+01
run_33_repetition_23,DONE,qwen2:7b,remote,100,Eminem,9.880247,5.867,0.468,55.767,5.84E-06,2.10E+01
run_8_repetition_8,DONE,gemma:2b,local,1000,John Cena,17.684437,3.1,88.87,63.06,1.90E-05,6.85E+01
run_19_repetition_28,DONE,phi3:3.8b,local,500,Johnny Depp,29.849297,2.914,95.289,75.99,7.54E-05,2.71E+02
run_9_repetition_28,DONE,gemma:2b,remote,100,September 11 attacks,8.762885,7.4,0.956,64.4,3.96E-06,1.43E+01
run_10_repetition_6,DONE,gemma:2b,remote,500,LeBron James,9.83515,37.5,0.48,53.033,6.07E-06,2.18E+01
run_9_repetition_18,DONE,gemma:2b,remote,100,New York City,8.781598,8.95,0.731,60.4,3.96E-06,1.43E+01
run_10_repetition_10,DONE,gemma:2b,remote,500,Lady Gaga,9.853353,5.833,0.511,56.767,5.83E-06,2.10E+01
run_15_repetition_20,DONE,gemma:7b,remote,100,France,9.861249,8.533,0.53,52.633,5.86E-06,2.11E+01
run_7_repetition_12,DONE,gemma:2b,local,500,Chernobyl disaster,17.625826,2.82,83.831,60.4,1.89E-05,6.80E+01
run_13_repetition_22,DONE,gemma:7b,local,500,Winston Churchill,36.579388,2.922,92.717,75.037,0.0001101480556,396.5330002
run_10_repetition_16,DONE,gemma:2b,remote,500,New York City,9.875641,11.233,0.557,58.2,5.80E-06,2.09E+01
run_2_repetition_7,DONE,llama3.1:8b,local,1000,France,78.438098,3.178,95.608,71.337,0.000239492993,862.1747748
run_5_repetition_2,DONE,llama3.1:8b,remote,1000,Winston Churchill,22.092627,2.657,0.207,46.929,5.16E-05,1.86E+02
run_18_repetition_20,DONE,phi3:3.8b,local,100,Elon Musk,14.329941,5.157,96.056,76.371,1.35E-05,4.86E+01
run_33_repetition_28,DONE,qwen2:7b,remote,100,"Meghan, Duchess of Sussex",9.862467,7.4,0.472,45.533,5.82E-06,2.10E+01
run_25_repetition_12,DONE,qwen2:1.5b,local,500,September 11 attacks,13.249698,45.283,93.458,59.7,1.22E-05,4.39E+01
run_34_repetition_13,DONE,qwen2:7b,remote,500,Jeffrey Dahmer,18.781662,3.027,0.244,75.245,2.08E-05,7.48E+01
run_1_repetition_20,DONE,llama3.1:8b,local,500,Charles III,40.920488,23.342,89.351,71.681,0.0001237184281,445.3863413
run_29_repetition_4,DONE,qwen2:1.5b,remote,1000,Steve Jobs,12.139589,5.9,0.297,63.48,9.52E-06,3.43E+01
run_15_repetition_0,DONE,gemma:7b,remote,100,Arnold Schwarzenegger,8.6968,14.5,0.641,63.65,3.95E-06,1.42E+01
run_19_repetition_1,DONE,phi3:3.8b,local,500,Leonardo DiCaprio,35.390041,3.454,93.909,67.931,8.52E-05,3.07E+02
run_20_repetition_3,DONE,phi3:3.8b,local,1000,Earth,48.720164,3.361,96.412,76.071,0.0001285828837,462.8983812
run_31_repetition_16,DONE,qwen2:7b,local,500,Winston Churchill,50.923232,5.162,91.131,70.66,0.0001428820027,514.3752096
run_10_repetition_3,DONE,gemma:2b,remote,500,World War II,9.889951,5.933,0.155,57.233,5.82E-06,2.10E+01
run_3_repetition_13,DONE,llama3.1:8b,remote,100,Taylor Swift,8.707818,7.55,0.728,51.25,3.94E-06,1.42E+01
run_28_repetition_7,DONE,qwen2:1.5b,remote,500,Game of Thrones,8.725303,6.95,2.575,57.9,4.07E-06,1.47E+01
run_13_repetition_28,DONE,gemma:7b,local,500,Kim Kardashian,34.304084,2.344,98.028,74.096,9.01E-05,3.25E+02
run_31_repetition_28,DONE,qwen2:7b,local,500,Australia,37.54742,3.389,98.646,68.332,0.0001104828247,397.7381689
run_40_repetition_18,DONE,mistral:7b,remote,500,Earth,15.404006,2.975,0.262,75.812,1.52E-05,5.46E+01
run_6_repetition_26,DONE,gemma:2b,local,100,Albert Einstein,9.950284,12.8,63.854,64.267,5.87E-06,2.11E+01
run_38_repetition_11,DONE,mistral:7b,local,1000,China,43.164731,3.673,90.333,72.652,0.0001257355864,452.648111
run_15_repetition_17,DONE,gemma:7b,remote,100,Miley Cyrus,9.917204,5.867,0.509,62.8,5.80E-06,2.09E+01
run_33_repetition_6,DONE,qwen2:7b,remote,100,Bill Gates,9.877494,4.767,0.458,53.833,5.84E-06,2.10E+01
run_40_repetition_3,DONE,mistral:7b,remote,500,Michael Jordan,15.42079,3.7,0.16,58.412,1.51E-05,5.45E+01
run_23_repetition_18,DONE,phi3:3.8b,remote,1000,Joe Biden,13.195348,9.05,0.258,58.2,1.15E-05,4.13E+01
run_13_repetition_10,DONE,gemma:7b,local,500,"Prince Philip, Duke of Edinburgh",37.730409,3.3,85.729,84.804,0.0001118490856,402.6567082
run_25_repetition_9,DONE,qwen2:1.5b,local,500,Breaking Bad,14.330358,7.314,91.467,54.543,1.33E-05,4.79E+01
run_33_repetition_26,DONE,qwen2:7b,remote,100,Tupac Shakur,9.826959,37.833,0.472,57.5,6.02E-06,2.17E+01
run_38_repetition_0,DONE,mistral:7b,local,1000,France,51.965997,2.88,92.878,73.937,0.0001557632189,560.7475881
run_25_repetition_4,DONE,qwen2:1.5b,local,500,Israel,13.173638,4.933,90.692,61.6,1.14E-05,4.11E+01
run_19_repetition_2,DONE,phi3:3.8b,local,500,List of Marvel Cinematic Universe films,66.451108,3.313,96.89,67.869,0.0001797979139,647.27249
run_20_repetition_21,DONE,phi3:3.8b,local,1000,Michael Jordan,48.741327,3.332,98.374,76.232,0.0001279257971,460.5328697
run_17_repetition_14,DONE,gemma:7b,remote,1000,Tom Brady,14.258248,4.086,0.234,46.771,1.33E-05,4.78E+01
run_29_repetition_18,DONE,qwen2:1.5b,remote,1000,Elon Musk,9.826632,5.067,0.448,57.933,5.84E-06,2.10E+01
run_40_repetition_7,DONE,mistral:7b,remote,500,September 11 attacks,14.310644,3.329,0.197,62.743,1.33E-05,4.78E+01
run_14_repetition_29,DONE,gemma:7b,local,1000,Rihanna,40.913523,2.6,88.07,76.655,0.0001168606528,420.6983501
run_30_repetition_11,DONE,qwen2:7b,local,100,Stephen Hawking,16.593805,3.133,93.631,72.722,1.73E-05,6.22E+01
run_17_repetition_1,DONE,gemma:7b,remote,1000,Marilyn Monroe,13.190483,3.883,0.301,61.5,1.14E-05,4.11E+01
run_21_repetition_6,DONE,phi3:3.8b,remote,100,Freddie Mercury,7.619047,13.6,1.267,52.8,2.09E-06,7.53E+00
run_18_repetition_23,DONE,phi3:3.8b,local,100,Justin Bieber,12.161544,4.9,83.48,62.86,9.65E-06,3.47E+01
run_40_repetition_20,DONE,mistral:7b,remote,500,Albert Einstein,14.319014,11.2,0.732,57.286,1.32E-05,4.76E+01
run_2_repetition_21,DONE,llama3.1:8b,local,1000,Vladimir Putin,89.686676,3.687,96.673,76.105,0.0002815507867,1013.582832
run_4_repetition_20,DONE,llama3.1:8b,remote,500,Ryan Reynolds,13.090686,4.967,0.091,35.7,1.13E-05,4.08E+01
run_35_repetition_28,DONE,qwen2:7b,remote,1000,Jay-Z,22.109841,3.3,0.195,51.821,5.14E-05,1.85E+02
run_38_repetition_4,DONE,mistral:7b,local,1000,Tom Cruise,59.744576,3.529,94.332,65.027,0.0001778240659,640.1666372
run_39_repetition_29,DONE,mistral:7b,remote,100,Japan,9.811415,6.933,0.432,47.9,5.82E-06,2.09E+01
run_16_repetition_2,DONE,gemma:7b,remote,500,"Prince Philip, Duke of Edinburgh",14.279094,2.943,0.223,57.5,1.33E-05,4.78E+01
run_21_repetition_4,DONE,phi3:3.8b,remote,100,"Princess Margaret, Countess of Snowdon",8.761993,9.1,0.703,52.85,3.96E-06,1.42E+01
run_9_repetition_11,DONE,gemma:2b,remote,100,Tupac Shakur,7.702943,19.5,5.022,54.2,2.20E-06,7.90E+00
run_12_repetition_29,DONE,gemma:7b,local,100,Game of Thrones,18.823735,15.636,57.533,82.545,2.16E-05,7.77E+01
run_1_repetition_22,DONE,llama3.1:8b,local,500,Dwayne Johnson,37.68064,2.943,98.987,72.35,0.0001096253582,394.6512893
run_28_repetition_1,DONE,qwen2:1.5b,remote,500,Harry Potter,9.801735,6.3,0.494,63.6,5.80E-06,2.09E+01
run_5_repetition_14,DONE,llama3.1:8b,remote,1000,Miley Cyrus,18.693494,3.836,0.159,52.364,2.08E-05,7.47E+01
run_3_repetition_5,DONE,llama3.1:8b,remote,100,Michael Jackson,8.71169,6.9,0.856,76.3,3.95E-06,1.42E+01
run_24_repetition_4,DONE,qwen2:1.5b,local,100,Ted Bundy,9.880974,6.967,98.129,62.9,5.84E-06,2.10E+01
run_7_repetition_15,DONE,gemma:2b,local,500,Joe Biden,16.571632,3.556,97.529,55.267,1.70E-05,6.12E+01
run_4_repetition_29,DONE,llama3.1:8b,remote,500,Game of Thrones,14.28413,3.329,0.188,58.114,1.33E-05,4.78E+01
run_24_repetition_5,DONE,qwen2:1.5b,local,100,"Meghan, Duchess of Sussex",8.796889,10,89.976,63.25,3.99E-06,1.44E+01
run_23_repetition_16,DONE,phi3:3.8b,remote,1000,Jay-Z,16.506402,2.467,0.049,56.167,1.70E-05,6.12E+01
run_28_repetition_5,DONE,qwen2:1.5b,remote,500,Canada,9.848431,5.1,0.614,62.767,5.84E-06,2.10E+01
run_6_repetition_2,DONE,gemma:2b,local,100,World War II,11.038046,5.4,74.411,64.525,7.72E-06,2.78E+01
run_10_repetition_11,DONE,gemma:2b,remote,500,Earth,10.968302,6.175,0.352,54.725,7.68E-06,2.77E+01
run_26_repetition_16,DONE,qwen2:1.5b,local,1000,"Prince Philip, Duke of Edinburgh",15.465317,4.65,86.34,62.825,1.51E-05,5.45E+01
run_15_repetition_23,DONE,gemma:7b,remote,100,New York City,9.824209,5.433,0.46,51.2,5.79E-06,2.09E+01
run_14_repetition_18,DONE,gemma:7b,local,1000,Justin Bieber,40.971715,3.358,87.618,85.129,0.0001289410101,464.1876365
run_41_repetition_24,DONE,mistral:7b,remote,1000,Darth Vader,15.421701,24.138,0.235,58.925,1.54E-05,5.55E+01
run_9_repetition_17,DONE,gemma:2b,remote,100,Ariana Grande,7.619131,32.9,1.42,50.7,2.09E-06,7.53E+00
run_15_repetition_27,DONE,gemma:7b,remote,100,"Prince Philip, Duke of Edinburgh",8.787015,14.55,0.862,67.45,3.97E-06,1.43E+01
run_10_repetition_0,DONE,gemma:2b,remote,500,Jay-Z,10.941172,4.325,0.321,55.125,7.69E-06,2.77E+01
run_20_repetition_4,DONE,phi3:3.8b,local,1000,Canada,45.351573,3.694,93.747,76.463,0.0001224696211,440.890636
run_3_repetition_7,DONE,llama3.1:8b,remote,100,How I Met Your Mother,8.772752,9.3,0.916,63.4,3.98E-06,1.43E+01
